frame,centoid_x,centroid_y,blob_orient,area,grey,spine_length,width,perimeter,collision_flag,...79,id,name,trial,condition,group,odor_a_x,odor_a_y,spinepoint_x_1_conv,spinepoint_y_1_conv,spinepoint_x_2_conv,spinepoint_y_2_conv,spinepoint_x_3_conv,spinepoint_y_3_conv,spinepoint_x_4_conv,spinepoint_y_4_conv,spinepoint_x_5_conv,spinepoint_y_5_conv,spinepoint_x_6_conv,spinepoint_y_6_conv,spinepoint_x_7_conv,spinepoint_y_7_conv,spinepoint_x_8_conv,spinepoint_y_8_conv,spinepoint_x_9_conv,spinepoint_y_9_conv,spinepoint_x_10_conv,spinepoint_y_10_conv,spinepoint_x_11_conv,spinepoint_y_11_conv,spinepoint_x_12_conv,spinepoint_y_12_conv,odor_a_x_rot,odor_a_y_rot,contourpoint_x_1_conv,contourpoint_y_1_conv,contourpoint_x_2_conv,contourpoint_y_2_conv,contourpoint_x_3_conv,contourpoint_y_3_conv,contourpoint_x_4_conv,contourpoint_y_4_conv,contourpoint_x_5_conv,contourpoint_y_5_conv,contourpoint_x_6_conv,contourpoint_y_6_conv,contourpoint_x_7_conv,contourpoint_y_7_conv,contourpoint_x_8_conv,contourpoint_y_8_conv,contourpoint_x_9_conv,contourpoint_y_9_conv,contourpoint_x_10_conv,contourpoint_y_10_conv,contourpoint_x_11_conv,contourpoint_y_11_conv,contourpoint_x_12_conv,contourpoint_y_12_conv,contourpoint_x_13_conv,contourpoint_y_13_conv,contourpoint_x_14_conv,contourpoint_y_14_conv,contourpoint_x_15_conv,contourpoint_y_15_conv,contourpoint_x_16_conv,contourpoint_y_16_conv,contourpoint_x_17_conv,contourpoint_y_17_conv,contourpoint_x_18_conv,contourpoint_y_18_conv,contourpoint_x_19_conv,contourpoint_y_19_conv,contourpoint_x_20_conv,contourpoint_y_20_conv,contourpoint_x_21_conv,contourpoint_y_21_conv,contourpoint_x_22_conv,contourpoint_y_22_conv,tail_vector_x,tail_vector_y,head_vector_x,head_vector_y,midpoint_speed,midpoint_speed_bl,midpoint_distance,midpoint_distance_bl,distance_to_sp,head_vector_angular_speed,tail_vector_angular_speed,abs_head_vector_angular_speed,abs_tail_vector_angular_speed,head_vel_forward,tail_vel_forward,head_vel_forward_bl,tail_vel_forward_bl,na_flag_flip,head_vector_extended_x,head_vector_extended_y,bending_angle,abs_bending_angle,bearing_angle,heading_angle,distance_to_odor,odor_orientation,odor_speed,pref,spinepoint_x_1,spinepoint_x_2,spinepoint_x_3,spinepoint_x_4,spinepoint_x_5,spinepoint_x_6,spinepoint_x_7,spinepoint_x_8,spinepoint_x_9,spinepoint_x_10,spinepoint_x_11,spinepoint_x_12,spinepoint_y_1,spinepoint_y_2,spinepoint_y_3,spinepoint_y_4,spinepoint_y_5,spinepoint_y_6,spinepoint_y_7,spinepoint_y_8,spinepoint_y_9,spinepoint_y_10,spinepoint_y_11,spinepoint_y_12,contourpoint_x_1,contourpoint_x_2,contourpoint_x_3,contourpoint_x_4,contourpoint_x_5,contourpoint_x_6,contourpoint_x_7,contourpoint_x_8,contourpoint_x_9,contourpoint_x_10,contourpoint_x_11,contourpoint_x_12,contourpoint_x_13,contourpoint_x_14,contourpoint_x_15,contourpoint_x_16,contourpoint_x_17,contourpoint_x_18,contourpoint_x_19,contourpoint_x_20,contourpoint_x_21,contourpoint_x_22,contourpoint_y_1,contourpoint_y_2,contourpoint_y_3,contourpoint_y_4,contourpoint_y_5,contourpoint_y_6,contourpoint_y_7,contourpoint_y_8,contourpoint_y_9,contourpoint_y_10,contourpoint_y_11,contourpoint_y_12,contourpoint_y_13,contourpoint_y_14,contourpoint_y_15,contourpoint_y_16,contourpoint_y_17,contourpoint_y_18,contourpoint_y_19,contourpoint_y_20,contourpoint_y_21,contourpoint_y_22,distance_from_sp,HCs,HC_flag,HCs_right,HCs_left,HC_angle,Abs_HC_angle,HC_reorientation,run_flag,run_direction,step_boolean,IS_angle,Abs_IS_angle,IS_reorientation,IS_interval,IS_distance,run_speed,step_idx,step_extr,gt_1min,minima,IS_distance_bl,run_speed_bl,flanks
850,60.2997,19.5216,-0.808231,653,26015,3.94989781147066,0.897663,9.03454,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.65524,-18.12674,61.38186,-18.4141,61.11224,-18.6544,60.85728,-18.91686,60.62576,-19.17928,60.3521,-19.48842,60.10446,-19.73964,59.8473,-19.9819,59.59452,-20.23738,59.34862,-20.48858,59.05796,-20.75038,58.80106,-20.9251,0,0,61.65524,-18.12674,61.65542,-18.59308,61.41124,-18.88736,61.16288,-19.16358,60.94496,-19.43264,60.69518,-19.76046,60.45698,-20.02046,60.19662,-20.26052,59.9236,-20.50362,59.6403,-20.72914,59.30702,-20.9544,58.80106,-20.9251,58.93548,-20.4464,59.17328,-20.13012,59.38314,-19.84794,59.62304,-19.58216,59.87882,-19.335,60.12654,-19.08832,60.41974,-18.79524,60.66958,-18.54028,60.9421,-18.30668,61.21822,-18.13292,-0.464993388871963,-0.485114684521564,-0.536560000000002,-0.513000000000002,1.77636461842726,0.43940780881544,7.5019581115112,1.85571078223957,7.00377034246556,27.0510361737042,7.15151960763784,27.0510361737042,7.15151960763784,1.61192748212787,1.45802893563496,0.398732059591626,0.360663173061899,FALSE,-1.56779999999999,-1.5711,-1.35983507747129,1.35983507747129,64.1091161467787,62.4707638932936,63.4206156427577,towards,0.020547748972145,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
851,60.1815,19.6336,-0.796832,664,26347,3.99090992584909,0.899686,9.07567,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.5451,-18.2391,61.26336,-18.53432,61.00752,-18.76096,60.73902,-19.02582,60.50394,-19.28274,60.2328,-19.59282,59.98944,-19.84324,59.73372,-20.08194,59.4651,-20.34212,59.21456,-20.5846,58.91208,-20.8312,58.64774,-20.98844,0,0,61.5451,-18.2391,61.53612,-18.71878,61.3012,-18.99924,61.0387,-19.282,60.81394,-19.5462,60.56524,-19.87506,60.33354,-20.13532,60.07168,-20.37198,59.77666,-20.61982,59.48986,-20.8337,59.1523,-21.043,58.64774,-20.98844,58.80336,-20.52564,59.05888,-20.2224,59.27376,-19.94662,59.52112,-19.6724,59.77026,-19.4285,60.01494,-19.18224,60.30862,-18.88906,60.5591,-18.64404,60.8416,-18.4109,61.10008,-18.2474,-0.47219759701755,-0.484999569596215,-0.553020000000004,-0.489080000000001,2.53648449630583,0.627433739140148,7.66048839253031,1.89492539093583,7.16175013805984,27.0431150725163,2.85831740831428,27.0431150725163,2.85831740831428,1.3952872354753,1.56054625059353,0.345143165118418,0.386022217181722,FALSE,-1.59185999999998,-1.54846,-1.65123165269513,1.65123165269513,63.7851772689097,60.3739607020355,63.339314737313,towards,0.0213060791836926,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
852,60.0157,19.7697,-0.770615,672,26768,4.04528537859111,0.912872,9.31544,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.3992,-18.35016,61.12072,-18.66136,60.87956,-18.87618,60.60318,-19.143,60.36942,-19.39536,60.11226,-19.69072,59.8722,-19.94018,59.6201,-20.17728,59.35098,-20.43018,59.07996,-20.66752,58.7801,-20.89228,58.50834,-21.03372,0,0,61.3992,-18.35016,61.40332,-18.8442,61.17806,-19.111,60.90592,-19.40228,60.67794,-19.66576,60.4391,-19.98242,60.2096,-20.24504,59.9473,-20.4838,59.64868,-20.72408,59.34062,-20.92524,59.01226,-21.1131,58.50834,-21.03372,58.68372,-20.58208,58.94394,-20.3033,59.17484,-20.02312,59.41742,-19.7535,59.65686,-19.51258,59.8976,-19.27064,60.17454,-18.99602,60.41976,-18.76278,60.70686,-18.53262,60.94782,-18.37186,-0.48563653565179,-0.495701192252082,-0.570880000000003,-0.4621,2.48460483972792,0.614600604555888,7.81577619501331,1.93333792872058,7.31595934275198,23.5998778729931,10.2769324775334,23.5998778729931,10.2769324775334,1.43872737506057,1.51518188738853,0.355888671053285,0.37480072851468,,-1.58932,-1.49692,-1.77206858367236,1.77206858367236,63.7246340037564,57.9833314170413,63.2551045878987,towards,0.0231845588073582,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
853,59.8448,19.9008,-0.761677,662,26660,4.03587485487286,0.935994,9.19908,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.29002,-18.45646,61.00492,-18.7608,60.7546,-18.9692,60.48664,-19.21978,60.24374,-19.48134,59.98792,-19.77586,59.74638,-20.02244,59.49572,-20.25722,59.22236,-20.50234,58.94246,-20.7239,58.63614,-20.93646,58.34742,-21.05796,0,0,61.29002,-18.45646,61.2774,-18.95712,61.04402,-19.21678,60.77496,-19.49072,60.53574,-19.76958,60.29794,-20.08768,60.0629,-20.34934,59.79872,-20.58662,59.49678,-20.81966,59.18194,-21.00046,58.84816,-21.17178,58.34742,-21.05796,58.5636,-20.6194,58.83166,-20.34774,59.07264,-20.07644,59.31744,-19.81214,59.5528,-19.5745,59.79002,-19.33604,60.06338,-19.06468,60.3184,-18.82952,60.59336,-18.61474,60.84744,-18.46438,-0.492580821385885,-0.491641188353951,-0.586220000000004,-0.434120000000004,2.41113444900941,0.596426709926631,7.96647209807639,1.97061459809099,7.4637584408929,16.4395920982298,23.1929158906086,16.4395920982298,23.1929158906086,1.2089903680095,1.27402592988099,0.299060115797831,0.315147541453908,,-1.60760000000001,-1.45512,-1.76128073749507,1.76128073749507,63.1908293843138,55.6169409103833,63.1635589930302,towards,0.0210217348816133,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
854,59.7554,19.9325,-0.76718,638,26032,3.83487652843155,0.967788,8.86001,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.22898,-18.56176,60.92536,-18.83742,60.65504,-19.04284,60.38432,-19.28632,60.12998,-19.55174,59.88426,-19.82524,59.64286,-20.0694,59.39336,-20.30484,59.10632,-20.55824,58.82376,-20.7712,58.51264,-20.96956,58.2201,-21.08404,0,0,61.22898,-18.56176,61.17582,-19.05,60.9217,-19.31098,60.65054,-19.57612,60.4037,-19.86064,60.17294,-20.15616,59.94022,-20.41602,59.67872,-20.65174,59.36542,-20.8902,59.04986,-21.05492,58.7163,-21.2112,58.2201,-21.08404,58.4508,-20.65304,58.72674,-20.39216,58.97196,-20.12004,59.23258,-19.8418,59.46916,-19.6026,59.70702,-19.36838,59.96788,-19.11916,60.23958,-18.88008,60.51764,-18.67074,60.7948,-18.53286,-0.505467466852858,-0.479599340223413,-0.593679999999992,-0.41132,1.83713028389395,0.454439017857178,8.08129274081977,1.99901703670706,7.57171018172249,,23.6760556941166,,23.6760556941166,0.951896333577354,0.930842741678888,0.235464429891089,0.230256539243058,,-1.61733999999999,-1.41782,-1.59889512654887,1.59889512654887,61.8133473505248,53.8940162329795,63.0806209291348,towards,0.0174657419124091,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
855,59.6754,19.9134,-0.746654,635,25707,3.90191777217389,0.952786,9.03454,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.1831,-18.63322,60.87372,-18.88744,60.58754,-19.09482,60.31532,-19.33068,60.04726,-19.59838,59.80278,-19.85226,59.5401,-20.09834,59.29142,-20.33662,59.01504,-20.58226,58.73018,-20.79348,58.41856,-20.98964,58.12574,-21.10738,0,0,61.1831,-18.63322,61.1115,-19.10424,60.8389,-19.36938,60.56744,-19.62738,60.31272,-19.92008,60.08642,-20.1971,59.82796,-20.45358,59.56686,-20.6872,59.26924,-20.91808,58.95386,-21.08004,58.62026,-21.23022,58.12574,-21.10738,58.35794,-20.67434,58.63644,-20.41284,58.88698,-20.14046,59.14064,-19.86776,59.37794,-19.6251,59.63748,-19.38682,59.89468,-19.15574,60.18498,-18.92108,60.4675,-18.72032,60.75808,-18.58386,-0.515422607776041,-0.464349114268293,-0.59648,-0.40738,1.37349267373363,0.339751985560092,8.16713603292812,2.02025153580457,7.64836675723648,,20.4747216214212,,20.4747216214212,0.716478658617266,,0.177230684612924,,,-1.62870000000001,-1.39126,,,60.3802027700638,53.5589181317855,63.0117824127837,towards,0.0116702620233513,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
856,59.6419,19.9245,-0.726607,651,26248,3.98074865015668,0.945033,9.18204,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.16216,-18.67536,60.8516,-18.91758,60.54924,-19.1286,60.27228,-19.35982,60.00002,-19.6226,59.74956,-19.8667,59.48118,-20.10632,59.22572,-20.33954,58.94566,-20.58516,58.66182,-20.80062,58.35126,-21.00532,58.06884,-21.13736,0,0,61.16216,-18.67536,61.08154,-19.1325,60.79396,-19.4038,60.52002,-19.656,60.2623,-19.94476,60.03436,-20.2125,59.77236,-20.46392,59.50568,-20.69264,59.2091,-20.9225,58.89528,-21.089,58.56378,-21.2463,58.06884,-21.13736,58.27852,-20.68576,58.55826,-20.41718,58.80828,-20.13972,59.07372,-19.8703,59.32008,-19.63508,59.58592,-19.40428,59.8518,-19.18208,60.14814,-18.95198,60.43716,-18.75534,60.7454,-18.61796,-0.520980046689235,-0.448688415950136,-0.594399999999993,-0.420159999999999,0.882307084863475,0.218250588218453,8.22228022573209,2.03389219756822,7.696281866356,,19.4677403299752,,19.4677403299752,1.20767342662939,,0.298734352539449,,,-1.64875999999999,-1.38272,,,59.1282605962418,54.5054762071113,62.9658295354203,towards,0.010385861891537,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
857,59.5989,19.9434,-0.691268,664,26977,4.05922494716759,0.928222,9.22318,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,61.16828,-18.71704,60.84358,-18.95098,60.53386,-19.15746,60.24876,-19.3884,59.95622,-19.65948,59.69628,-19.8974,59.4218,-20.12918,59.14588,-20.36506,58.86264,-20.61152,58.58168,-20.83604,58.26114,-21.05696,57.98294,-21.19634,0,0,61.16828,-18.71704,61.06408,-19.17104,60.77134,-19.43556,60.49182,-19.68572,60.2183,-19.98444,59.97782,-20.2471,59.70866,-20.48976,59.42764,-20.72164,59.13238,-20.95372,58.82142,-21.12884,58.47766,-21.29908,57.98294,-21.19634,58.18374,-20.73364,58.4697,-20.44476,58.71932,-20.16014,58.99576,-19.89396,59.26838,-19.65914,59.54076,-19.4349,59.81304,-19.21796,60.13172,-18.97946,60.4327,-18.78252,60.74976,-18.65054,-0.518668985290117,-0.42785557487865,-0.601500000000002,-0.445439999999994,0.983869701942194,0.24337347490803,8.28377208210347,2.04910303974997,7.75575054392546,,,,,,,,,,-1.69508000000001,-1.39748,,,57.9533593907629,55.8201143150802,62.9249741565175,towards,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
858,59.5297,20.0259,-0.68457,691,28471,4.11094711291089,0.94336,9.46294,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
859,59.4447,20.1284,-0.684633,717,29155,4.22332840932295,0.950359,9.73678,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FALSE,,,,,,,,,,,,,0
803,50.3676,18.0568,-1.1241,808,33819,4.41013269975378,0.967984,10.3538,0,0.0702247,4,114.csv,20230410_110403-data,0_Degree,GoDM,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,FALSE,,,,,,,,,,,,,0
804,50.4878,17.9775,-1.14015,792,32772,4.36966717531244,0.964779,10.3127,0,0.0702247,4,114.csv,20230410_110403-data,0_Degree,GoDM,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,FALSE,,,,,,,,,,,,,0
805,50.5613,17.9937,-1.15486,782,31817,4.29381143476964,0.971028,10.2134,0,0.0702247,4,114.csv,20230410_110403-data,0_Degree,GoDM,0,0,49.62848,-19.918,49.79586,-19.5991,49.99706,-19.27032,50.1926,-18.90632,50.36878,-18.55382,50.52382,-18.19788,50.65818,-17.85186,50.80746,-17.47942,50.94708,-17.13436,51.12978,-16.74348,51.32274,-16.41852,51.47684,-16.02598,0,0,49.62848,-19.918,49.4688,-19.3495,49.63676,-19.01158,49.81658,-18.6461,49.97612,-18.29086,50.11612,-17.93288,50.2525,-17.58822,50.41158,-17.21864,50.56776,-16.87742,50.81598,-16.5088,51.05864,-16.2277,51.47684,-16.02598,51.65574,-16.48568,51.5152,-16.84756,51.38356,-17.25362,51.25532,-17.60152,51.11998,-17.9775,50.98816,-18.32502,50.82686,-18.6807,50.6386,-19.03154,50.43464,-19.39456,50.19816,-19.7191,0.291961405634785,0.561984395850831,0.375659999999989,0.71584,,,,,0.175724562881795,,13.0919157165247,,13.0919157165247,0.419957285865058,,0.0948420135605318,,,0.953959999999995,2.1353,,,-97.6445035330046,-99.101025589477,53.7012031884464,towards,-0.0263222416911719,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,FALSE,,,,,,,,,,,,,0
806,50.6751,18.0288,-1.15155,785,32288,4.2498146118257,0.950822,10.0148,0,0.0702247,4,114.csv,20230410_110403-data,0_Degree,GoDM,0,0,49.70718,-19.88814,49.8804,-19.56384,50.0832,-19.23454,50.27874,-18.87118,50.45808,-18.53556,50.62324,-18.18256,50.76686,-17.83918,50.91782,-17.4678,51.04698,-17.1215,51.21384,-16.72804,51.39842,-16.40534,51.54438,-16.00362,0,0,49.70718,-19.88814,49.54848,-19.30302,49.72756,-18.96872,49.91252,-18.60578,50.07246,-18.26748,50.21902,-17.91228,50.36442,-17.57106,50.52614,-17.20356,50.66938,-16.8612,50.90264,-16.49066,51.13374,-16.2166,51.54438,-16.00362,51.72942,-16.47242,51.5924,-16.83476,51.47552,-17.24322,51.36024,-17.5934,51.22752,-17.97002,51.08754,-18.31602,50.91428,-18.66906,50.71914,-19.00278,50.51472,-19.36584,50.2893,-19.69438,0.301998697992238,0.561553984118677,0.351440000000004,0.716159999999999,1.60949493096429,0.363483966598382,0.100593433185268,0.0227177479123989,0.0752811955271692,,14.7162313038903,,14.7162313038903,0.471794445951377,,0.106548777094159,,,0.940339999999999,2.13022,,,-98.5139881807344,-97.5966961906523,53.7895707014957,towards,-0.0204990531595801,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,-1,FALSE,,,,,,,,,,,,,0
807,50.7701,18.0385,-1.13327,783,32886,4.29795747444039,0.942827,10.1141,0,0.0702247,4,114.csv,20230410_110403-data,0_Degree,GoDM,0,0,49.7559,-19.86592,49.9295,-19.55354,50.1415,-19.20752,50.33338,-18.85436,50.52386,-18.51752,50.69834,-18.17734,50.85374,-17.83296,51.01044,-17.45854,51.13564,-17.10832,51.29082,-16.71954,51.46978,-16.38286,51.61394,-15.97554,0,0,49.7559,-19.86592,49.60148,-19.28874,49.7883,-18.93906,49.97418,-18.58886,50.14402,-18.25048,50.29436,-17.90842,50.45016,-17.56754,50.61612,-17.19874,50.75302,-16.85344,50.9734,-16.48224,51.2019,-16.18988,51.61394,-15.97554,51.80316,-16.4522,51.67364,-16.82156,51.5679,-17.22268,51.45758,-17.57878,51.31832,-17.96024,51.16664,-18.3089,50.97928,-18.64968,50.7699,-18.98532,50.57,-19.34014,50.33662,-19.68742,0.309387201539246,0.553793593931528,0.334139999999998,0.725459999999998,1.20449912843471,0.272020813824766,0.175874628712437,0.0397190487764468,0,,8.71419998428993,,8.71419998428993,0.651247683752053,0.735866612278335,0.147076009233767,0.166186118373167,,0.945920000000001,2.13466,,,-99.4659852104413,-96.231786094379,53.8584939283601,towards,-0.0157148257267426,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,-1,FALSE,,,,,,,,,,,,,0
808,50.8096,17.9937,-1.11004,798,33054,4.36448545348696,0.975059,10.3709,0,0.0702247,4,114.csv,20230410_110403-data,0_Degree,GoDM,0,0,49.81072,-19.83548,49.97558,-19.5266,50.19196,-19.16526,50.38442,-18.81216,50.58096,-18.47636,50.76844,-18.13856,50.94344,-17.7828,51.10228,-17.42364,51.22686,-17.07308,51.38272,-16.66864,51.55282,-16.33156,51.68416,-15.9142,0,0,49.81072,-19.83548,49.6517,-19.27274,49.837,-18.9068,50.0215,-18.55556,50.19804,-18.2177,50.36458,-17.87786,50.53988,-17.5251,50.7039,-17.17008,50.83978,-16.82376,51.05972,-16.4358,51.27614,-16.14442,51.68416,-15.9142,51.89118,-16.3951,51.76844,-16.76586,51.66222,-17.18152,51.55518,-17.5379,51.41266,-17.90324,51.24182,-18.26284,51.04222,-18.60072,50.82742,-18.93478,50.62258,-19.28762,50.37698,-19.64858,0.310282776391023,0.54320422892036,0.325959999999995,0.741519999999998,1.28178859036899,0.28947565612321,0.255986415610499,0.0578112772841474,0.0801117868980616,-0.384670969554456,-10.8428755422635,0.384670969554456,10.8428755422635,1.2274290181587,0.927424344488703,0.277199237882024,0.209446996675343,,0.97186,2.1448,3.39275639010216,3.39275639010216,-100.074563011341,-95.2971092143379,53.9114260515079,towards,-0.00705937823828342,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,-1,FALSE,,,,,,,,,,,,,0
809,50.8607,17.886,-1.0982,807,32877,4.44368048211203,0.974413,10.5284,0,0.0702247,4,114.csv,20230410_110403-data,0_Degree,GoDM,0,0,49.88106,-19.77772,50.04112,-19.45674,50.24718,-19.09208,50.4382,-18.72384,50.63032,-18.38702,50.83002,-18.0369,51.01688,-17.68344,51.19296,-17.31274,51.33216,-16.95034,51.4839,-16.55936,51.65952,-16.205,51.80672,-15.78952,0,0,49.88106,-19.77772,49.7199,-19.21326,49.89242,-18.84336,50.07274,-18.4749,50.2458,-18.13506,50.4259,-17.78162,50.6147,-17.4302,50.79786,-17.06272,50.95194,-16.7041,51.16564,-16.32604,51.39156,-16.0126,51.80672,-15.78952,51.98978,-16.27156,51.86382,-16.65578,51.76254,-17.056,51.64622,-17.42412,51.4881,-17.80012,51.30722,-18.15652,51.09332,-18.50478,50.88226,-18.83844,50.67336,-19.20408,50.43634,-19.56666,0.299017305841904,0.538162924992478,0.327359999999999,0.745339999999999,1.90170295051571,0.429475432601182,0.374842850017731,0.0846534918217213,0.192517573223854,6.05026591422332,-20.6446665599065,6.05026591422332,20.6446665599065,1.34964451164796,1.19931521829528,0.304800053205275,0.270850093629432,,1.0292,2.18202,2.66277371935566,2.66277371935566,-99.5205909036653,-95.4378242583805,53.9353380893306,towards,-0.00122381774125714,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,-1,FALSE,,,,,,,,,,,,,0
810,50.942,17.7433,-1.09716,808,31688,4.46764665009827,0.965448,10.4702,0,0.0702247,4,114.csv,20230410_110403-data,0_Degree,GoDM,0,0,49.9532,-19.6766,50.11848,-19.35012,50.32168,-18.96892,50.50306,-18.59874,50.68744,-18.26006,50.88502,-17.89424,51.07974,-17.52734,51.26734,-17.15888,51.42814,-16.78544,51.58198,-16.4097,51.77108,-16.04242,51.92176,-15.62246,0,0,49.9532,-19.6766,49.80548,-19.11092,49.96854,-18.72422,50.13768,-18.35334,50.3012,-18.01126,50.47684,-17.64154,50.67682,-17.27732,50.87576,-16.91296,51.05634,-16.54408,51.27272,-16.18166,51.51024,-15.85362,51.92176,-15.62246,52.09616,-16.1052,51.95444,-16.50108,51.85296,-16.8868,51.7241,-17.2674,51.55486,-17.64144,51.3633,-18.01058,51.14948,-18.37396,50.94554,-18.70944,50.74186,-19.07634,50.50426,-19.45506,0.283151763154823,0.537786663372876,0.342939999999999,0.743019999999998,2.44631971614505,0.552470204711668,0.527737832276796,0.119182879616201,0.339109174750554,10.1644837540825,-24.8369147980772,10.1644837540825,24.8369147980772,1.15100059115389,1.42320907121637,0.259938849374967,0.32141367366382,FALSE,1.08364,2.21764,1.67154823175025,1.67154823175025,-98.3926483608266,-96.6996566581825,53.9396800655881,towards,-0.00163666376684684,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,FALSE,,,,,,,,,,,,,0
